card_id,target
C_ID_50d1f22199,0.021536797
C_ID_426d56b7ad,-0.25467503
C_ID_cc20840d82,-1.134184
C_ID_998d694031,0.28210253
C_ID_0ea037ee2a,-0.59437275
C_ID_d292b00af3,-0.4065668
C_ID_0c8f117d57,-1.4756342
C_ID_833aee8cd2,-0.36931682
C_ID_90c94fe621,-0.46476942
C_ID_10298155c1,-0.37916166
C_ID_08f05dc3e0,-0.7600347
C_ID_3bd47c3087,0.075440615
C_ID_f3f34636e0,0.15583473
C_ID_cd6a52be88,-0.31766498
C_ID_df0ff75ea0,-0.67410326
C_ID_67b87a16e2,-0.045196414
C_ID_f69f48dbe5,-0.3693701
C_ID_76e5dafd84,-0.66047263
C_ID_932b55f522,-1.0109671
C_ID_1f24eaa1d5,-0.74875665
C_ID_fdb20ab9b6,-0.33705854
C_ID_2291a23c38,-0.31907648
C_ID_5b53f10858,-0.958439
C_ID_077b5af2fe,-0.9675783
C_ID_038293286b,-0.6195104
C_ID_362eb30f5f,-0.6395073
C_ID_3b4164acda,-0.037839055
C_ID_87186ee3cd,-0.25565577
C_ID_a5a8b02376,-0.5998633
C_ID_a492ed92f9,-0.8387902
C_ID_5cf712afa4,0.100361764
C_ID_b549427cc3,-0.2088995
C_ID_f9919a51b3,0.19209248
C_ID_b8408aa4d6,-0.16649592
C_ID_b0e127c501,-0.52768993
C_ID_547728305a,-0.44040638
C_ID_e3c4b02135,-0.42611444
C_ID_d69166d006,0.46836317
C_ID_7eacf2d882,-1.0856931
C_ID_fb8b6e54c6,-0.16144186
C_ID_4653925992,-0.38933903
C_ID_79e14983b4,-0.49791443
C_ID_b31e18cb1a,0.43496192
C_ID_bb0d9552ac,0.6682361
C_ID_638280e317,-1.0174439
C_ID_ca96f91b9d,-0.2662862
C_ID_ac0707001d,0.4419005
C_ID_fa3ec6a610,-0.26083934
C_ID_bbface0e1b,-0.2586751
C_ID_b219a09968,-0.27368718
C_ID_1bb602f732,-0.7480414
C_ID_4a2f698611,-0.39590377
C_ID_6ce60efe12,0.5607718
C_ID_bca448ac8c,-1.0404786
C_ID_0058cfa582,-1.0995797
C_ID_bfedca4acf,-0.5683999
C_ID_e818f3f5c6,-0.48239142
C_ID_9c2bfa0337,-0.578439
C_ID_98f33714b5,-0.36727768
C_ID_cc9e1bae4c,1.0612667
C_ID_82b469fdc9,-1.3212293
C_ID_5575aa94f5,-0.25026935
C_ID_02789bba95,-0.6726724
C_ID_0d7ed0a8b6,-0.31704926
C_ID_0e26b8fb28,-0.13349468
C_ID_caadc43914,0.2433761
C_ID_066ff32255,0.08162823
C_ID_a533d49440,0.46560192
C_ID_9b442c689c,-0.7026881
C_ID_dd7a1ae74e,0.07637322
C_ID_65a0e440f8,-1.1843809
C_ID_3364db79fd,-0.6779938
C_ID_6fec79ab92,-0.5473684
C_ID_22227b4ff9,-0.50910175
C_ID_3c9c0a3cd9,0.9518658
C_ID_55938bfa07,0.3486859
C_ID_d7eda08d9f,0.4086483
C_ID_21d373d3c6,-0.767763
C_ID_13f50ab490,-0.23849535
C_ID_3f26d40446,-0.018972516
C_ID_5ba4381294,0.20471206
C_ID_fa4fb68061,0.017144203
C_ID_71a5229bfb,-0.21117622
C_ID_0fd6d0e983,0.4222433
C_ID_134b01c370,-0.6064023
C_ID_aa703ab450,-0.6509038
C_ID_19a396dfdb,-0.5479902
C_ID_37849c40a1,0.303187
C_ID_1079ff8e88,-0.07205671
C_ID_9368c1f877,0.16131145
C_ID_cd7baa838f,-0.10575873
C_ID_d89250dd6b,-0.6203135
C_ID_33740441a7,-0.49669594
C_ID_962346d816,-0.43177998
C_ID_06bca4f1b8,-0.14490521
C_ID_a3d0b9316c,-0.03521645
C_ID_373d980454,-0.9766724
C_ID_30b78ebb19,0.08518657
C_ID_ea710e9237,0.34923697
C_ID_d94bda8d0c,-0.293944
C_ID_6ab39ae399,-0.3903064
C_ID_3742ea81e1,-0.15199924
C_ID_864206fb3e,0.19457883
C_ID_80d1338f96,0.03956294
C_ID_d98acbc3ee,0.055529237
C_ID_faefa7d44c,-0.39522856
C_ID_77476bdfc0,-0.493715
C_ID_e2a0877697,-0.39988047
C_ID_a454c38b22,0.03354156
C_ID_ad1d1fd6d7,0.51611644
C_ID_4053f15735,-0.41159683
C_ID_0a6d58762e,-0.34176618
C_ID_63260c41c9,-0.20234221
C_ID_431180bd9e,-0.45601672
C_ID_fe1b393de4,-0.6525477
C_ID_fd25351b6d,-0.61120164
C_ID_441a14f372,-0.8336445
C_ID_915978642a,-0.33667827
C_ID_0bb061b420,0.19234347
C_ID_5d05d8beca,-1.1963162
C_ID_21181a7015,-0.8863692
C_ID_2d77e3e2f0,-0.20230138
C_ID_ef7c5f6f34,-0.09166658
C_ID_d8425d9291,-0.8912922
C_ID_5b014f8738,0.74162924
C_ID_dab850086e,0.010573566
C_ID_48488378c3,0.02730897
C_ID_df5d6f5c52,1.0107698
C_ID_f461e66dc1,-0.29667312
C_ID_8f179bab7a,-0.49483293
C_ID_9b832e662e,-0.5433928
C_ID_284ee25b62,-0.88391006
C_ID_6bb0bec375,0.3543011
C_ID_c9f8e2982b,-0.33141232
C_ID_d66503c4d4,0.93704784
C_ID_d4e1128813,0.06251162
C_ID_0d101b207b,-0.38768405
C_ID_84ea193d3a,-0.26489556
C_ID_13a922d3a7,-1.154913
C_ID_5f1b58e653,-0.612584
C_ID_34bebfaaf9,0.046194613
C_ID_76b36197f1,-0.77236843
C_ID_023b038ec0,0.1143747
C_ID_c618e2afb7,0.863224
C_ID_f09bdbd25f,-1.3321551
C_ID_362da8d0f3,-0.33076215
C_ID_706f748306,-0.36803645
C_ID_ab7c63cbcf,-0.67501676
C_ID_0cd4ed7c8b,-1.2222443
C_ID_b3af60967a,-0.16225743
C_ID_25c09f27e6,-0.46610743
C_ID_69aca4a744,-0.9021468
C_ID_72111ff1cd,-0.2927611
C_ID_b574281145,-0.8322581
C_ID_f4f9af7b94,-0.2353406
C_ID_7e91c79fe2,0.51956975
C_ID_efcb4b4211,-0.76916003
C_ID_cf08227b5b,-0.074733734
C_ID_73ca83bc98,-0.17426652
C_ID_9ca322dc3f,-0.72470737
C_ID_7c223096f0,-0.60150516
C_ID_202e8a0572,-0.6461326
C_ID_5abed85ef1,-0.1259988
C_ID_5e59e59b29,0.42303473
C_ID_3507bc0250,-0.07791722
C_ID_4df7a38058,-0.32007426
C_ID_7249ad35b3,-1.1502048
C_ID_57c3a0bd02,0.696336
C_ID_aa4ea112fc,0.1116994
C_ID_3fada53e1d,-1.7527988
C_ID_b124d09b4b,-1.1796732
C_ID_dd5462e8d8,-0.37341613
C_ID_54701c17f5,-0.03952229
C_ID_58bbf0823e,-0.7795484
C_ID_20f234342f,-0.3717327
C_ID_881652a796,-0.21495658
C_ID_87ffbd2153,-1.2921907
C_ID_f7c2747cc7,-0.80962884
C_ID_810c8a1265,-0.6585629
C_ID_9106630328,-1.0332057
C_ID_20f679c824,-0.6396501
C_ID_c79d059387,-0.8357936
C_ID_1312a5bbd7,0.13531816
C_ID_ecfcc4a742,-0.73559904
C_ID_a26190c6c2,-0.26216376
C_ID_b10b2a26bd,-0.4583193
C_ID_ccacc581cb,0.40229264
C_ID_a88545b69b,-0.2727877
C_ID_228eae7e80,-0.051007926
C_ID_78195071a4,0.22288015
C_ID_8089db25bd,-0.8732238
C_ID_8c11ab4b5f,0.5007082
C_ID_f758b4f8e6,-0.6072196
C_ID_4af8c15c95,0.31285974
C_ID_4d96cf9587,0.116202086
C_ID_f5446e3b6c,-0.33395988
C_ID_071b312345,-0.4104004
C_ID_f329f622d0,-1.2148447
C_ID_68c812644e,-0.15798175
C_ID_d176d349a8,-0.29907465
C_ID_ed6346cf8b,-0.6444886
C_ID_71a6eb4e1d,-0.66044474
C_ID_cd73ac79e2,-0.5529678
C_ID_f83bb3bda0,-0.30252486
C_ID_1cb2053e10,-0.3500349
C_ID_c57ade8aba,-0.5355712
C_ID_2ee75272a1,-0.3993132
C_ID_cb75208344,-0.6444243
C_ID_fa9ed2ecf1,-0.15446925
C_ID_cd4f3f1a69,0.04193887
C_ID_51b401a2ea,-0.051364243
C_ID_c9f4359085,-0.5846958
C_ID_f35996ae0e,-0.8208802
C_ID_be9ac58a15,-0.4070527
C_ID_820440c83d,-0.6821277
C_ID_31aa2dc008,-0.37718844
C_ID_5ef8a60de7,0.68703604
C_ID_640bc6e35d,-1.1729336
C_ID_c16dc9cc40,-0.2954266
C_ID_0eebb3401a,0.46677142
C_ID_7471bf7d27,-0.23280168
C_ID_e341942373,-0.35226172
C_ID_35d590676a,-0.24611324
C_ID_e511d79bbe,-0.10417062
C_ID_377cc33411,-0.003151834
C_ID_79aa8c0fc1,0.25829303
C_ID_af77709728,-0.972386
C_ID_b83fc85ef7,-0.1953286
C_ID_c342f485c8,-1.1525527
C_ID_c598cbdb94,-1.3706484
C_ID_7d93a22802,0.18014392
C_ID_86311f2233,-0.9994894
C_ID_086a7a31ce,0.17083958
C_ID_14a37293fb,-0.29157794
C_ID_4effd58b29,-1.0106851
C_ID_b8fb43508f,-0.17942041
C_ID_a4eadbf8f0,-0.06464481
C_ID_6fceae6958,-0.9076054
C_ID_42bd6ea7a6,0.02597797
C_ID_11a05b9063,-0.23817378
C_ID_78f53ef418,-0.44151002
C_ID_7d7fa6e08f,-2.154247
C_ID_85a21f785d,-0.19499362
C_ID_f70336b45e,1.0026348
C_ID_cb88f09706,-0.14600891
C_ID_24d7298eb7,-0.115859866
C_ID_a86c1b4eb6,-0.5885737
C_ID_10c351ebca,-0.6192386
C_ID_4450fae96c,-0.35236084
C_ID_b356448d1c,-0.4094413
C_ID_951ad83278,0.08530477
C_ID_95ae1c3fb5,0.2226071
C_ID_dd3c2d336d,-0.42937982
C_ID_5efda0acdb,-0.6432123
C_ID_5ec79d0924,-0.14902675
C_ID_c5ca743935,-1.6093156
C_ID_d89285dc20,0.3821554
C_ID_c994d16709,-0.42913997
C_ID_fec795884b,-1.0496112
C_ID_9bafe004ed,-0.27908224
C_ID_195d861e6e,-1.4339005
C_ID_00f3df20bf,-0.9874364
C_ID_ac67c8a84a,-0.24397409
C_ID_a5482bf3c0,-0.16913849
C_ID_6763685836,-0.26795048
C_ID_d0259a0035,-0.52937937
C_ID_98d327a24c,-0.42075038
C_ID_b6ab000385,-0.608963
C_ID_40ceea811d,-0.25669116
C_ID_aea756da85,-0.4894052
C_ID_5b00f59c4c,-0.38253117
C_ID_d6513e17ff,0.021474123
C_ID_8c6bf1925d,0.10660958
C_ID_1d1991efe8,-0.32597774
C_ID_1487d380d6,-0.64707136
C_ID_8bfc898355,-0.36170828
C_ID_72ad992d35,0.19688174
C_ID_1dbf79aed8,-0.79328144
C_ID_093cbe3edc,-0.40957165
C_ID_1fda12fae1,-0.43427813
C_ID_ec939344a4,-0.7442262
C_ID_5a6142b603,-0.8975611
C_ID_ee46b3bb33,-1.0507574
C_ID_c990d61a97,-0.83688414
C_ID_7507d51540,-0.4811836
C_ID_07f51ddd04,-0.66089463
C_ID_64b2b439a6,0.03520605
C_ID_d8f33814f8,-0.3225175
C_ID_7421030b3d,-0.04128474
C_ID_5d09d1c5da,-0.5471201
C_ID_6f56a529cb,-0.7212322
C_ID_7f2e17d843,0.00077170134
C_ID_ba979cfb12,-0.87559116
C_ID_da7fd81de5,0.6039616
C_ID_212fb3688d,0.60742164
C_ID_a383284758,0.052430093
C_ID_96ef28ec80,0.12591699
C_ID_7a4597035b,-0.2927519
C_ID_172fc68933,0.23270151
C_ID_c28a76553a,-0.4811719
C_ID_235e0669f1,-1.2575568
C_ID_bbd0050c3c,0.007416934
C_ID_7b8b5c66ab,-0.16129899
C_ID_95afe76d9e,-0.36051375
C_ID_2b6555048f,0.055383682
C_ID_63d44f86ff,0.6007551
C_ID_dc5b78f973,-0.36903584
C_ID_468d0d30f5,-0.77421117
C_ID_fab8bd6c6c,-0.30258083
C_ID_aa52629be4,-0.20559305
C_ID_0e4d156f06,-0.6414242
C_ID_f9b0abbb78,-1.5069318
C_ID_163c59494f,-0.41016197
C_ID_e4c2c144bb,-0.62572026
C_ID_b3a98679e4,0.70858556
C_ID_74e1dd8d49,-0.44846773
C_ID_e6fb5d38a1,-0.63445485
C_ID_94aebed503,-1.0870471
C_ID_fcee548fad,-0.7400061
C_ID_1d476a323a,0.18288141
C_ID_97c5b061f4,-0.43096554
C_ID_5598fd2e83,0.5316113
C_ID_cd124a48c5,-0.68204355
C_ID_f5ad08ee42,-0.38166225
C_ID_a3c3803cc2,-0.56008923
C_ID_07ac0994e5,-1.3925201
C_ID_f34cfce9f8,0.15034062
C_ID_663bb45335,-1.0582057
C_ID_d8afc3d122,-1.4073483
C_ID_c7efb81ad2,-1.1429241
C_ID_1abdf1d440,-0.08108765
C_ID_d8d6f3425e,-0.114961386
C_ID_2c05bfad10,-0.23448718
C_ID_5942a78400,-0.097293735
C_ID_5211e19299,-0.21211141
C_ID_96a1a06470,-0.8493755
C_ID_b47696477d,-0.40633607
C_ID_07e233a915,0.67297745
C_ID_251b834e2c,-0.89289176
C_ID_913709054c,-1.0343412
C_ID_acf1175f55,-0.57027245
C_ID_de13c10895,-0.12711096
C_ID_779d24c64f,-0.94104064
C_ID_cd30e39aff,-0.334732
C_ID_7c4346ad73,-0.43402988
C_ID_7e259ba88c,-0.22425997
C_ID_716cdcb915,-0.4704665
C_ID_1a6813e636,-0.36874306
C_ID_07d5b803a8,-0.66301703
C_ID_e056af40f8,0.6351298
C_ID_4121171cf0,0.09033558
C_ID_3ae885a143,-0.45919377
C_ID_1ef09099ce,-0.60338545
C_ID_f643abe215,0.41390815
C_ID_7fb78e7c68,0.024207085
C_ID_1baff92f97,-0.08613783
C_ID_600fd4bfb4,0.95336795
C_ID_617363c8c9,0.20779294
C_ID_75dbff648d,-1.2668153
C_ID_2967373758,-0.23213637
C_ID_2bb4e731cc,0.11459789
C_ID_c9bdeff393,-0.7592448
C_ID_770bd58658,-0.98667717
C_ID_64154f656b,0.47220916
C_ID_02e3c5ac7a,-0.43466443
C_ID_dd0fc30faa,-0.21114606
C_ID_1778005aa7,0.6517923
C_ID_72b9322c89,-0.05990964
C_ID_9bd35e371f,-1.2378216
C_ID_0af4cdb622,0.32592082
C_ID_795c085f70,0.43792397
C_ID_8a279a2490,-0.10208547
C_ID_4eb9f41103,-0.7180443
C_ID_4ee55b28dd,-0.5377302
C_ID_a30cdb41b2,0.50081486
C_ID_d52d67a7ee,0.21228391
C_ID_4ebbf677bf,-0.3892771
C_ID_1065e02af6,-0.24190223
C_ID_ae2ef8938a,-0.461976
C_ID_b6c06f9067,0.28924072
C_ID_d14113a823,-0.16995877
C_ID_cfd9da036a,-0.40430576
C_ID_64dcf75b30,0.3251196
C_ID_716cf8ce0b,0.4851308
C_ID_0d76cab917,-0.40307945
C_ID_bec0cdd606,-0.14944303
C_ID_e78efee085,0.04528284
C_ID_2a11b9de82,-0.76689565
C_ID_7d4c6d365b,-0.9310137
C_ID_2f2aa77c0b,-1.2562933
C_ID_5b346c148d,-1.219024
C_ID_84d2c4ee14,-0.31509012
C_ID_e43fce4842,-0.186221
C_ID_c9fbc88c3c,0.5261204
C_ID_68e19150ba,-0.78660464
C_ID_78073f1ff0,0.055877656
C_ID_5978c79ae5,0.92398
C_ID_b2eb3e7736,-0.40624142
C_ID_3256bf6850,-0.44947273
C_ID_92eb91b1b7,-0.092612624
C_ID_74d3ee7aff,-0.3787831
C_ID_9a8b960e0b,-0.33614665
C_ID_ba702ec56e,-0.18002117
C_ID_e9605a3358,0.3417593
C_ID_8a45028e1d,0.6755147
C_ID_1a9ae67e4e,0.78592896
C_ID_519dfb0004,-2.1191595
C_ID_4d617cdc19,-1.2009065
C_ID_95f1c467fe,-0.038713932
C_ID_3b9fc7f55b,-0.5125582
C_ID_a5b475c267,-0.9951829
C_ID_83e2f6a627,-0.86848426
C_ID_4cc02d4bf9,-0.7154912
C_ID_35b96df608,-0.40524077
C_ID_01a06c8645,0.21735421
C_ID_f55723fbc9,-0.33207303
C_ID_81a043579a,-0.4560749
C_ID_a50c67e027,-0.7745311
C_ID_d1342fe585,-0.43739194
C_ID_f93639cf53,-0.5111406
C_ID_32d6322d0b,-0.7739806
C_ID_c1a49af829,-0.783777
C_ID_2b1d60eb1e,-0.7154169
C_ID_328140ce85,-0.57471347
C_ID_b616fc0484,-0.019462585
C_ID_a49802fa8c,-1.9184468
C_ID_c59ee2d2d6,-0.5048796
C_ID_60a532f4d1,-0.23850006
C_ID_143fed4af6,-0.084009886
C_ID_910b93cb59,-0.059616685
C_ID_4b2351a4c8,-0.45750833
C_ID_e45ad598c2,-1.0436953
C_ID_7f325aa0e2,0.03542161
C_ID_f0c83bb433,-1.0077317
C_ID_0728187110,-0.30597323
C_ID_4ede7cd70f,-0.4603299
C_ID_b348f88250,-1.621335
C_ID_9b02b4f058,0.0026390553
C_ID_1696920b46,-0.5301435
C_ID_f01e465058,-0.7468879
C_ID_6a977128bd,-0.19930029
C_ID_cf1257b366,-1.1125319
C_ID_9f841f03db,-0.34013706
C_ID_92609a20bf,-0.42559832
C_ID_1106ebfdcc,-0.2641524
C_ID_745405449a,-0.024798691
C_ID_70b22cbb0f,0.08052549
C_ID_9b630f2cf9,-0.40143514
C_ID_c98a0fd200,-0.66353965
C_ID_ec5e91f953,-0.31978005
C_ID_3a7c420664,-0.87986624
C_ID_a157b6fc23,-0.8779323
C_ID_8045c19b84,-1.9175594
C_ID_ba311874e3,-0.5382346
C_ID_0e05083251,-1.0400426
C_ID_16275ccbea,0.016774684
C_ID_91212ce044,0.089102685
C_ID_14fed70c89,0.61017084
C_ID_8979a94207,-0.54186606
C_ID_795512b4b4,-0.37692356
C_ID_886ef25df0,-0.58426225
C_ID_3342aa99e8,0.1728152
C_ID_05c721b8cb,-0.35014683
C_ID_e56713bb92,-1.2067719
C_ID_aa8cc14f16,-0.39509416
C_ID_e1585742e0,0.08892515
C_ID_2f2cde0128,-0.7228801
C_ID_befab5e05f,-0.01010704
C_ID_bbd70dc4b7,0.57605255
C_ID_da8d59be9f,-0.53260946
C_ID_1f40235add,-0.96113336
C_ID_eccad5a699,-0.26192284
C_ID_d2b496708e,-0.5165477
C_ID_35faaf7636,-0.33616787
C_ID_ee912d75a7,-1.8630586
C_ID_e94f91c621,-0.67982006
C_ID_2cf432f4cd,-0.29884124
C_ID_1af2f332af,-0.4022246
C_ID_adca901883,-0.41784275
C_ID_871000dacd,-0.09020233
C_ID_acc7c3a22b,-1.3049738
C_ID_7ef72cf342,-0.69485164
C_ID_d600a5f16b,-0.70589614
C_ID_59f24ad5cd,-0.6635661
C_ID_c20e830a4b,-0.8514167
C_ID_eb0e1b144f,-0.19528109
C_ID_c8f908714f,-0.44817507
C_ID_368b8d5b08,-0.31317174
C_ID_57cf43a509,-0.74552834
C_ID_ab06941d01,-0.3514179
C_ID_01d4b62aef,0.3707191
C_ID_cd4bee5646,-0.86539257
C_ID_7d5ae1334b,0.60456383
C_ID_202c351d09,-0.7584928
C_ID_30b4738178,1.0735555
C_ID_4b3c1c2f5c,-0.76675546
C_ID_f40ffb6803,0.36493635
C_ID_c36f25af39,-0.0053828955
C_ID_9a04da5c58,-0.44351566
C_ID_71b9e72d94,-0.96572316
C_ID_0a8c0ae4b6,-0.7017447
C_ID_c9f6865165,-0.008503377
C_ID_4b16280dcc,-0.41111743
C_ID_832d1db52d,-0.75792074
C_ID_ec250f9aed,-0.21356952
C_ID_3801d4f4a1,-0.65799975
C_ID_8dfb540cda,-0.9747348
C_ID_fdf4b855be,-0.13849849
C_ID_04c86143c8,-0.7442658
C_ID_fa5b4a10ae,-0.33561707
C_ID_ac5b4f2508,-0.6119127
C_ID_7e0ffe7183,-0.107730865
C_ID_6b64e54749,-0.016103625
C_ID_2ed6f503dc,-0.45079464
C_ID_c36983fa5c,-1.0853093
C_ID_a0da5d41a8,-0.053851485
C_ID_68f8e3863a,-0.46141768
C_ID_d28a07f457,-0.4376868
C_ID_1e8d7493a6,-0.38563508
C_ID_853039dafe,-0.3385194
C_ID_6aff39d64d,-0.6216725
C_ID_015fe7dd4c,-0.53904843
C_ID_b246258b1a,0.3027675
C_ID_d4dd2ff2a0,-0.35102022
C_ID_25dd8dd99b,-1.7431679
C_ID_57dbfe9b1e,-0.34137785
C_ID_c0d51c37f9,-0.072838604
C_ID_21ead36343,-1.2028176
C_ID_af91e2baf8,-1.1456474
C_ID_1a8565b133,0.03205633
C_ID_a3fbed8bfa,-0.2802109
C_ID_fac7ed97d8,-0.66572285
C_ID_e1b40f5c17,-0.65064466
C_ID_26f50b9808,-0.47394913
C_ID_b31a516f54,-1.3362268
C_ID_41369d63b1,0.40517575
C_ID_c73ca9bb5e,-0.9139639
C_ID_ab89d304f9,-0.6037737
C_ID_c6c363882a,-0.5813844
C_ID_ff82fcf782,-0.26377386
C_ID_6851b43070,0.10968822
C_ID_7d1892e009,-1.243108
C_ID_45154e9887,-0.3235247
C_ID_6b87aef122,-1.7119639
C_ID_e384411099,-0.27116543
C_ID_9d106f3db1,-0.8724104
C_ID_03e24af902,0.0507361
C_ID_5be601837d,-0.8599901
C_ID_8039a41c2b,-0.37340617
C_ID_d5f8230f26,-0.47171706
C_ID_898a4c1a17,-0.36400205
C_ID_7f4c0ae6f4,0.086652696
C_ID_9d6e370591,-0.33665818
C_ID_cfb4bc1a91,-0.5803807
C_ID_7e87c4533a,-0.6088395
C_ID_0f19ab4384,-0.20638502
C_ID_710574d279,-0.3502462
C_ID_3451a8d3ab,-0.9271916
C_ID_e319621198,0.1078361
C_ID_eeb30b227f,-0.083381414
C_ID_7e14ffe102,-1.0572469
C_ID_8eab665f01,-0.37527806
C_ID_d2f4ad9832,-1.2404628
C_ID_3542f6c64e,-0.2578045
C_ID_f519a09ca1,-0.527995
C_ID_08beff71f6,-0.30795556
C_ID_33d3e570d0,-0.29370993
C_ID_c6f63546d0,-0.5413593
C_ID_a5f91474b3,-0.39692187
C_ID_bdaeae35f8,-0.6661328
C_ID_5c8bea4a8f,-0.9187864
C_ID_e4636ca824,-1.253427
C_ID_ad72aa0071,-0.12600511
C_ID_7653a22e23,-0.17847842
C_ID_a35fd37829,0.100969374
C_ID_7e34094f88,-1.6801465
C_ID_6ce01e47ea,-1.2795619
C_ID_4f3a318009,-0.09384614
C_ID_49b05382f7,-1.3408903
C_ID_b6160660b6,0.058950037
C_ID_5840744813,-0.11093062
C_ID_45fe3bcd41,-0.42811716
C_ID_fce3e8b869,-1.0946218
C_ID_65c683b1eb,-0.01854831
C_ID_29d6d8e526,-0.89997137
C_ID_949d75fff7,-0.06453246
C_ID_70c47126cf,-0.5489073
C_ID_d9700e41d6,0.12756276
C_ID_d27a28ccc3,0.4153492
C_ID_0238c62c09,-0.6250942
C_ID_b02d560e97,-0.25624257
C_ID_01b9c91e9a,-0.5043564
C_ID_b702a154e0,-0.082134485
C_ID_aafdf23849,0.7455957
C_ID_d24c45f2be,-0.40444726
C_ID_be7272bc24,0.2535563
C_ID_5aefc064d5,-0.35058922
C_ID_be2867bd6e,-0.3084554
C_ID_6c59480e8f,-0.37744623
C_ID_89ce356372,0.14241236
C_ID_ab7dbb3c6d,0.15489835
C_ID_8c1bfed76c,-0.65987945
C_ID_f7d6b301a1,-0.57693064
C_ID_73c1594d4f,-0.20834708
C_ID_e3aeab7658,0.16785982
C_ID_825ff8e626,-0.12837088
C_ID_4ac8548fda,-1.2453635
C_ID_34fa7ad21c,-0.36990362
C_ID_17a9c7f10e,-2.1581144
C_ID_d6de262626,-1.25867
C_ID_a8593ea092,-0.5349543
C_ID_6529c3df53,-0.8035786
C_ID_25db8b31ff,-0.47751158
C_ID_33f277124e,-1.1175997
C_ID_a3ec296ead,0.0038358867
C_ID_f9a907f471,-1.3346119
C_ID_1a3dddf7cd,-0.13221627
C_ID_da3283213c,-0.35370338
C_ID_11ef81615a,-1.0791546
C_ID_563cf03b39,-0.62342
C_ID_12747ae5c1,-0.32254404
C_ID_7793bed330,-0.682176
C_ID_8784857d88,0.34401754
C_ID_f240b1db34,-0.6621065
C_ID_89841bb00a,-0.62671196
C_ID_3c11751314,-0.6167165
C_ID_0f73f43c73,-0.8654889
C_ID_5f4661ee59,-0.4353302
C_ID_6b364d2fa9,-0.009917915
C_ID_d3f63f09db,-0.5128881
C_ID_897415afdb,-0.28761774
C_ID_9105a97a12,-0.91626513
C_ID_207ee1631a,-0.28848904
C_ID_96465a009e,-0.5219041
C_ID_fe88b11d65,-0.4701411
C_ID_06e9f57645,-0.694963
C_ID_ed4453418a,-0.6443858
C_ID_4c660fa9c0,-0.96893704
C_ID_2e2f1804d3,-0.9768021
C_ID_2ece26d0ea,-0.4869017
C_ID_164c6c8419,0.66347444
C_ID_be12d91520,-0.085680306
C_ID_7a0bffcceb,-0.8044956
C_ID_6c038ab0eb,-0.8951607
C_ID_40ceda7723,-0.27297056
C_ID_05fbc12f86,-0.3051287
C_ID_02ad11edb6,-0.5092931
C_ID_1dee021457,-0.96809256
C_ID_f9c3a75a46,-0.29425472
C_ID_df661fa8ca,-0.9033654
C_ID_88ed5dee3e,-0.107310176
C_ID_793695c335,-1.140335
C_ID_4277bd445a,-0.11127919
C_ID_3300cf0c82,-0.20600212
C_ID_a6dbed5cff,-0.29488802
C_ID_fa1505799a,-0.74351144
C_ID_5ec930b835,-0.30795658
C_ID_75e33ab582,0.069450796
C_ID_e68f18a73f,-1.1330959
C_ID_aed09a28ba,0.95608157
C_ID_0b238069c8,-0.6050341
C_ID_4854467634,-0.859347
C_ID_6b403b7aec,-0.08958852
C_ID_a125a5a32c,-1.8706844
C_ID_f795a30003,0.47822306
C_ID_44c6a74f87,-0.92942286
C_ID_e481489fb2,-0.18320549
C_ID_8e3de7b2b1,-0.89957535
C_ID_e40dbbb8a7,-0.1257171
C_ID_d04d70db1d,0.090228945
C_ID_9f9efc8a8b,-0.030830622
C_ID_99dea28180,-0.38858265
C_ID_6d54a6d54f,-0.44781864
C_ID_2a6e4b7413,-0.3564378
C_ID_867a945246,-0.44768906
C_ID_665fecba32,-1.032189
C_ID_107178bfea,-0.980198
C_ID_eb6905b2a6,-0.13036448
C_ID_bcad92f54e,-0.2698176
C_ID_3eb185a39e,-0.33075327
C_ID_d4f61d799a,-0.9964739
C_ID_17e709e8f0,-1.356362
C_ID_f7c8f5526e,0.29099733
C_ID_9bc18901b5,-0.29437262
C_ID_4af0829941,-0.2755651
C_ID_b5a6db19fd,-0.79146695
C_ID_aee79e7660,-0.19720948
C_ID_2ece42a3df,-0.4846323
C_ID_c865743e58,-0.14228654
C_ID_18fcf37d87,-0.55362606
C_ID_90255b0eee,-0.8135016
C_ID_d018c63e91,-0.9417306
C_ID_2a5201e148,-0.6374173
C_ID_8a5feb0d9d,-0.32097352
C_ID_ca76de7afa,-0.80796206
C_ID_22890d58e4,0.5877086
C_ID_eae8e4b484,-0.64552367
C_ID_2c7d2dbd5f,-0.4245488
C_ID_4dce351e13,-0.74579406
C_ID_3820d79379,-0.864326
C_ID_876ecd6087,-0.7340183
C_ID_23a722b759,-0.04804188
C_ID_326942a702,-0.07278687
C_ID_7d5815dab3,-0.089233875
C_ID_19bb8f431c,-0.304712
C_ID_c5b96c5d42,-0.32951152
C_ID_c64dc78bfe,-0.56189895
C_ID_b5a42cadff,0.20431697
C_ID_8104b7c5bf,-0.93512917
C_ID_14017b5c20,-0.040679097
C_ID_a0cdca03a2,-0.45566177
C_ID_5cfb2f24b2,-1.4731655
C_ID_7b228e003a,0.5134773
C_ID_0a1fb4aaf3,-0.11150193
C_ID_0f6f7fbaa6,-0.7946981
C_ID_4c74b14fbf,0.37678742
C_ID_fa83595c23,0.4211812
C_ID_2b74370d70,-0.67834663
C_ID_7bc53dfccf,0.24440026
